"","par","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat","treatment"
"393","gamma[34]",0.199897013728911,0.000673139977839371,0.0988720503930259,0.0500562746781895,0.124268419171228,0.184958018398318,0.260410649543825,0.433231832439142,21574.2801021323,1.00002177101053,4
"394","gamma[35]",0.0245521653658097,0.000245361496838857,0.0351486384217214,3.75652715562841e-06,0.00207754557160824,0.0106025841721864,0.0328116777778771,0.125901580651141,20521.2677751212,0.99993170434467,4
"395","gamma[36]",0.0243270579313138,0.000240204392755168,0.0349226750298021,3.32692027448146e-06,0.00198790062798106,0.0103837706475986,0.0322606180290598,0.124438082990063,21137.4753769335,1.00013317207722,4
"396","gamma[37]",0.248907420001364,0.000635576519261651,0.0972109490149457,0.0831958784575726,0.176084403990252,0.240337121905113,0.313487302913801,0.458751741655493,23393.4716683897,0.999934006886909,4
"397","gamma[38]",0.0242780887254899,0.000246445367605402,0.0346125483924925,4.6737480980407e-06,0.00198721398498534,0.0104011361903241,0.032490108293817,0.121974642715368,19725.4006684021,1.00017261496706,4
"398","gamma[39]",0.136281899681093,0.00051801641081383,0.0809570103116163,0.0235219284923635,0.0758361112370932,0.121092512264738,0.182562935484192,0.332268118188277,24424.2865341564,0.999867747963384,4
"399","gamma[40]",0.296928019738371,0.000686786389920631,0.0996503774385793,0.115806337185935,0.221653692429956,0.29419475098689,0.370886226647954,0.485254696825224,21053.0264307993,0.999917895457722,4
"400","gamma[41]",0.0789941060119111,0.00041089997525223,0.0633034377250386,0.00524080741317477,0.0316986794931296,0.0632422160230889,0.10920892762325,0.242840974410763,23734.6242283744,1.00016389359097,4
"401","gamma[42]",0.340802552001971,0.000604104185644167,0.0906927624571307,0.160884410906421,0.275195044028915,0.344649191052477,0.412372098142254,0.491329857166083,22538.3215885262,1.00004119925504,4
"402","gamma[43]",0.0245724333602616,0.000256105137297462,0.0354891502896966,4.31863800788657e-06,0.00203001057880121,0.0103446053642171,0.0326339473701337,0.125688203088588,19202.3606454683,1.00005578196256,4
"403","gamma[44]",0.308246596593666,0.000721378815767266,0.10432903562014,0.118772158220149,0.227345212732977,0.30611078981097,0.391219293316576,0.491529367218579,20916.2400175069,0.999920208122157,4
"404","lp__",-477.747908582485,0.0986501327290788,6.7156281893277,-491.732194711151,-482.089078991067,-477.428792193652,-473.019287035088,-465.640370978368,4634.2337849317,1.00058740376096,4
"405","mix[1]",0.12182040804237,0.000300163971981315,0.0496351789631104,0.0420538456995036,0.0852341773206006,0.11548540747438,0.152571449297552,0.233819082019875,27344.0007280129,0.999872266321383,5
"406","mix[2]",0.247542421714265,0.000575738274394766,0.0913041806458969,0.0901721093409578,0.181623511534557,0.240295507739398,0.306900619357563,0.445200788875387,25149.6023955859,0.999837131577713,5
"407","mix[3]",0.251144578293281,0.000594637880640988,0.0958998768739538,0.0825502252763935,0.181725830743447,0.245493166629772,0.313846210728189,0.454615188561022,26009.4372247348,0.999949014434685,5
"408","mix[4]",0.283830969820558,0.000702242769491429,0.106528650705333,0.0989853829475762,0.206526205337873,0.27594269027391,0.353470763197933,0.508009894668529,23012.2084868786,1.00004979070467,5
"409","mix[5]",0.0474135495400263,0.000309918194995659,0.0449041222511458,0.00126985694290195,0.0141888100486391,0.0340277365808662,0.0669956632275437,0.167250483182762,20993.1822062683,1.0000606244689,5
"410","mix[6]",0.0482480725895004,0.000308546789833764,0.0456157145610995,0.00132930127377569,0.0144713704189907,0.0348062691934345,0.0683122812691735,0.169010710438802,21856.8161988957,0.999914633640265,5
"411","mu",-1.92147635767614,0.00493029967502925,0.374013680500181,-2.7172336097761,-2.15501586070335,-1.90303146213743,-1.66457507662169,-1.24070284398063,5754.77490135083,1.00058694614448,5
"412","tau",1.87389625264944,0.00637584570875369,0.498379168129006,1.14473309001856,1.52653693511119,1.78952381596685,2.12925475531481,3.07152978898952,6110.04155523324,1.00041807947421,5
"413","z[1]",0.284169704722398,0.00338320930139889,0.367814398782503,-0.471199950367098,0.0543027897727367,0.291324507227349,0.524106295518449,0.994144280847642,11819.5167577817,1.00006568553543,5
"414","z[2]",-0.649586132142272,0.00526928498093019,0.69091200928135,-2.20870044252463,-1.07762655248509,-0.561720662350543,-0.152261779171326,0.484129882361984,17192.6217482447,0.999990746152694,5
"415","z[3]",-0.63667955614367,0.00530261084761168,0.704049486284302,-2.23994982865402,-1.06243864170455,-0.548084203189309,-0.129604742547353,0.508867647299131,17628.9668060713,0.999922978557351,5
"416","z[4]",0.275951124514182,0.00340590889988848,0.364301067263137,-0.468374698888922,0.0492819179537222,0.284465094377574,0.51537950022,0.972932039301076,11440.7588686836,1.00005137450771,5
"417","z[5]",-0.641962085253396,0.00520161491621335,0.691645516708582,-2.17820178305437,-1.08129131475313,-0.563864356444208,-0.134222619889473,0.489226430783376,17680.3450815043,0.999985828040763,5
"418","z[6]",-0.653230079614833,0.00534089384065253,0.699581836488507,-2.21844507127095,-1.08712165094265,-0.57607829928825,-0.142205762730153,0.48966771443861,17157.3084496601,0.999966109586311,5
"419","z[7]",-0.647042517758461,0.00522224288497643,0.694723995095103,-2.20636963704464,-1.07844187015718,-0.565178843924761,-0.141427337236809,0.483082473808726,17697.4406582824,0.999840630127599,5
"420","z[8]",0.288366893265173,0.00351672745984326,0.370350942743187,-0.470746340664774,0.0581248474323087,0.297652917008203,0.529134656915413,1.00455153030183,11090.4580612089,1.00014176069883,5
"421","z[9]",-0.642200136170941,0.00532725369422332,0.689811004830157,-2.19363651804424,-1.06022052992768,-0.559545698114304,-0.145135378434968,0.4833964991143,16766.9271991364,0.999906388708295,5
"422","z[10]",-0.649635404143084,0.00527622104940875,0.69628948876843,-2.1965923861859,-1.0822616774306,-0.569994829677543,-0.138558655664318,0.496927679875189,17415.410422787,1.00011409200596,5
"423","z[11]",-0.645356996220077,0.00527652668044784,0.688536062534285,-2.17472975352093,-1.0745852450332,-0.573252250281962,-0.140828702242106,0.478390742035156,17027.7437696366,1.00013495770261,5
